symbol,timeframe,decision,side,score,reasons,entry_price,stop_loss,take_profit,reward_risk,strategy_version,triangle_type,open_time
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1765695600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1765699200000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1765702800000
BTC,1h,rejected,short,0.0,trend is not bearish for short,,,,,triangle-trend-zones-v1,ascending,1765706400000
BTC,1h,rejected,short,0.0,trend is not bearish for short,,,,,triangle-trend-zones-v1,descending,1765710000000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1765713600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1765717200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765720800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765724400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765728000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765731600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765735200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765738800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765742400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765746000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765749600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765753200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765756800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765760400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765764000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765767600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765771200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765774800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765778400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765782000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765785600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765789200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765792800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765796400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765800000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765803600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765807200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765810800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765814400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765818000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765821600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765825200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765828800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765832400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765836000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765839600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765843200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765846800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765850400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765854000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765857600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765861200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765864800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765868400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765872000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765875600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765879200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765882800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765886400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765890000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765893600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765897200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765900800000
BTC,1h,accepted,long,1.0,triangle breakout confirmed;bullish trend aligned,87079.0,86088.0,89061.0,2.0,triangle-trend-zones-v1,symmetrical,1765904400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765908000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765911600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765915200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765918800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765922400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765926000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765929600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765933200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765936800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765940400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765944000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765947600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765951200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765954800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765958400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765962000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765965600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765969200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765972800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765976400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765980000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765983600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765987200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765990800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765994400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1765998000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766001600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766005200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766008800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766012400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766016000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766019600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766023200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766026800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766030400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766034000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766037600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766041200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766044800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766048400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766052000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766055600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766059200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766062800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766066400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766070000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766073600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766077200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766080800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766084400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766088000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766091600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766095200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766098800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766102400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766106000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766109600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766113200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766116800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766120400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766124000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766127600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766131200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766134800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766138400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766142000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766145600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766149200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766152800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766156400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766160000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766163600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766167200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766170800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766174400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766178000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766181600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766185200000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766188800000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766192400000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766196000000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766199600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766203200000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766206800000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766210400000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766214000000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,symmetrical,1766217600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,symmetrical,1766221200000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,symmetrical,1766224800000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,symmetrical,1766228400000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,symmetrical,1766232000000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,symmetrical,1766235600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,symmetrical,1766239200000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,symmetrical,1766242800000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766246400000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766250000000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766253600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766257200000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766260800000
BTC,1h,rejected,short,0.0,trend is not bearish for short,,,,,triangle-trend-zones-v1,ascending,1766264400000
BTC,1h,rejected,short,0.0,trend is not bearish for short,,,,,triangle-trend-zones-v1,ascending,1766268000000
BTC,1h,rejected,short,0.0,trend is not bearish for short,,,,,triangle-trend-zones-v1,ascending,1766271600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766275200000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766278800000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766282400000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766286000000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766289600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766293200000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766296800000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766300400000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766304000000
BTC,1h,rejected,long,0.0,blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,ascending,1766307600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766311200000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766314800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766318400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766322000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766325600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766329200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766332800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766336400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766340000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766343600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766347200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766350800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766354400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766358000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766361600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766365200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766368800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766372400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766376000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766379600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766383200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766386800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766390400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766394000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766397600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766401200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766404800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766408400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766412000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766415600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766419200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766422800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766426400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766430000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766433600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766437200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766440800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766444400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766448000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766451600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766455200000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,symmetrical,1766458800000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,symmetrical,1766462400000
BTC,1h,rejected,short,0.0,trend is not bearish for short;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,symmetrical,1766466000000
BTC,1h,rejected,short,0.0,trend is not bearish for short;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,symmetrical,1766469600000
BTC,1h,rejected,short,0.0,trend is not bearish for short;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,symmetrical,1766473200000
BTC,1h,rejected,short,0.0,trend is not bearish for short;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,symmetrical,1766476800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766480400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766484000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766487600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766491200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766494800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766498400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766502000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766505600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766509200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766512800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766516400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766520000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766523600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766527200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766530800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766534400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766538000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766541600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766545200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766548800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766552400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766556000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766559600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766563200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766566800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766570400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766574000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766577600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766581200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766584800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766588400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766592000000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1766595600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1766599200000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1766602800000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1766606400000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1766610000000
BTC,1h,rejected,long,0.0,blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,descending,1766613600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1766617200000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1766620800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766624400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766628000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766631600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766635200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766638800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766642400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766646000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766649600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766653200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766656800000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766660400000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766664000000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766667600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1766671200000
BTC,1h,rejected,long,0.0,blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,ascending,1766674800000
BTC,1h,rejected,long,0.0,blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,ascending,1766678400000
BTC,1h,rejected,long,0.0,blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,ascending,1766682000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766685600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766689200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766692800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766696400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1766700000000
